clientid,income,age,loan,default10yr
1816,59046.45715,36.82711952,,0
157,47541.61434,55.23458507,,0
953,66809.17325,31.05454812,,0
315,51348.5273,52.43673978,,0
101,51461.05317,36.65155863,,0
1249,60178.44619,33.26140894,,0
210,58906.25169,42.04934198,,0
1949,64484.0148,33.09942354,,0
231,65743.70367,52.3005041,,0
1423,20774.84582,35.58814413,,0
1904,21217.74746,21.36568696,,1
1888,36370.49398,39.67078913,,0
376,58695.0944,29.77440963,,0
558,45326.40367,59.36251247,,0
779,42344.80871,47.41810839,,0
1387,44102.33009,21.0142084,,0
268,41174.80813,52.33937637,,0
608,45652.05927,53.674341,,0
592,25296.15423,44.35608995,,0
969,60016.07961,54.31724029,,0
1413,57646.24291,62.87074846,,0
1096,60686.76857,48.39930849,,0
1373,61742.60958,34.55981004,,0
1402,67839.24446,47.78258022,,0
725,23120.87961,40.29672232,,0
687,45200.9928,43.90542902,,0
225,32434.70251,41.35317101,,0
629,48757.76505,23.07603499,,0
1975,37707.64295,31.34404787,,0
53,29681.88309,54.95928719,,0
1351,69592.01083,63.238625,,0
706,53330.76714,42.3772463,,0
1939,61236.39608,36.00169172,,0
371,57565.19996,37.73785449,,0
1881,48763.68054,28.0602953,,1
216,46643.12648,53.40508337,,0
126,36116.36509,22.53588419,1494.984568,0
1451,39188.94529,22.39910978,3545.162249,0
463,48383.27615,39.7047263,2763.263955,0
1992,26300.44655,45.53938522,2317.393678,0
338,24658.89932,59.43650057,590.5980812,0
1388,29409.8059,41.61039681,3388.560923,0
1119,20897.42669,28.0293199,2940.42397,1
1864,48428.03365,33.93239331,7718.479795,1
819,38458.13304,55.85685407,3644.30607,0
708,62469.42837,24.26485536,7286.550391,0
1831,53812.22648,44.91915229,3245.041667,0
241,45985.10865,53.5338888,7382.056426,0
554,58205.68,56.83783815,10035.60302,0
814,32834.64674,60.58021867,4184.578203,0
1539,53451.93154,49.65761603,10529.72349,0
1931,44241.283,19.98253883,8733.179295,1
1680,64016.43339,44.27695019,10048.39421,0
1368,46801.27429,34.60522061,5315.97382,0
495,52534.78548,47.18361948,3810.131842,0
9,40654.89254,55.49685254,4755.82528,0
5,66952.68885,18.58433593,8770.099235,1
1276,46942.99652,55.64154017,2187.065484,0
139,64899.80503,38.11601668,4654.249217,0
536,62691.70137,25.06437924,8244.7489,1
919,23973.68759,55.28829775,95.46072238,0
949,56946.64594,55.40901375,11175.84107,0
1114,42380.99506,35.71681219,6832.684817,0
776,53825.53674,49.71390438,5272.804792,0
965,52565.06574,55.69652935,372.9742533,0
1339,66896.76531,31.54546803,387.3944203,0
781,32720.5048,33.80450352,4367.26495,1
1009,20491.56433,35.13483691,1579.168249,0
1633,37432.68096,22.66916169,4445.502385,0
530,25052.82026,45.57399348,3367.701923,0
1111,60720.7961,38.82036029,3278.179727,0
1665,26922.46222,44.15557121,3950.00079,0
1738,45045.43165,58.62369495,8489.405985,0
219,60871.869,61.2601442,4844.172224,0
1843,44447.5293,32.71813418,2714.403108,0
1350,39393.14058,52.73927401,5415.054667,0
1250,51144.24305,37.83799986,3411.656424,0
1352,54588.50119,31.07765403,2847.819173,0
1927,52901.90954,60.26135933,729.3773772,0
1251,22449.07739,35.7657793,1187.42695,0
187,37593.75787,54.01041531,7274.325628,0
63,31652.69373,62.02380247,5151.070445,0
751,40836.58881,22.16826291,6994.487801,1
1930,27514.08847,36.27868438,192.1446105,0
663,21293.47713,42.40494033,1368.691922,0
1367,36024.93789,51.80688647,4155.44929,0
87,43671.45655,25.58503698,8066.697865,1
1731,52219.8955,47.67986773,6560.469542,0
1187,68223.68431,28.99041509,7364.001945,0
348,44897.48837,51.35806105,5732.399032,0
312,25576.95393,51.93226805,1922.656626,0
1659,33965.52371,43.91274646,3123.898738,0
1950,36352.42229,43.71886432,6239.247526,0
695,48540.34154,21.23915762,1012.934993,0
610,57628.43892,23.98656393,5021.639683,0
615,21087.35554,49.31063445,3353.693571,0
1105,53654.07937,44.13723421,6587.775556,0
46,41725.61286,18.13003836,1185.2147,0
1572,40716.19089,25.80565159,2389.700759,0
638,26242.63362,32.59683185,1801.228195,0
293,67787.52676,53.36234044,9607.498847,0
713,47786.14106,29.7081893,7181.478553,1
597,61464.82064,36.40826631,5099.08746,0
704,36017.90275,43.5236232,1526.392476,0
1903,69852.05872,62.20231314,9246.265058,0
180,38625.63201,19.6300378,5836.563381,1
1491,66370.88876,63.11349631,5176.361161,0
842,40366.20324,32.07200804,7410.792024,1
805,26449.32829,46.47915325,2952.123152,0
1822,41255.93969,45.58326501,5296.907773,0
1000,62165.86119,19.6025431,4739.948954,0
830,50551.48034,56.7655671,5262.616088,0
991,53638.64595,44.02737436,109.4788536,0
158,62905.79302,27.90965196,11423.9363,1
308,61878.34655,33.00635954,567.6687734,0
1833,22633.67692,37.59693031,553.5208586,0
499,49114.78793,61.48152255,6388.85036,0
777,65451.49652,60.27638934,8129.048931,0
988,41285.3589,22.91107059,532.1002558,0
1398,45540.32552,59.31814027,1490.470251,0
999,36192.14945,21.40240262,7236.17393,1
19,20542.36507,61.69057071,3157.44229,0
797,53200.54815,59.6917193,3090.473119,0
1826,41250.82854,39.07818304,7651.577272,0
561,40053.72227,27.93848013,44.5272461,0
1678,49230.09821,47.84611477,8375.729867,0
23,23329.31941,48.57697453,222.6222987,0
344,62279.5195,26.66646905,6801.405893,0
1109,22127.92411,61.18878265,1777.828551,0
1130,34145.79955,31.40079893,4074.952591,0
1908,45769.25952,55.82719728,8236.476519,0
1694,32771.12541,58.93258487,1853.68197,0
591,60496.90792,33.94567162,1115.154587,0
967,34981.36783,23.48770889,5502.736031,1
492,55377.77303,46.91822152,6882.873416,0
1406,52623.43759,50.41852689,1156.319703,0
1299,27407.0562,26.15943832,2949.931674,0
435,23086.25541,24.84996033,1256.40116,0
1753,67119.13596,18.05518851,2725.240313,0
565,23532.2763,59.63373699,1077.8404,0
439,50878.95904,44.96512582,3257.012629,0
146,36221.26601,26.10150042,5094.670084,1
1675,31523.95286,62.27492278,5697.021469,0
1336,42604.46298,41.93638103,7942.168145,0
1158,68550.68786,19.36118878,3879.672652,0
1734,67417.571,29.91098356,6478.402532,0
1972,36275.73586,30.30818374,644.3841948,0
893,49664.27072,39.94416069,5571.456364,0
796,26542.93109,45.82942652,4233.089586,0
1673,66054.50623,39.07713889,10321.0987,0
827,33093.96186,33.40317391,3852.992444,0
432,30594.17656,50.0438201,118.3421421,0
1050,23787.36705,36.3117126,3041.552908,0
1849,48752.42408,30.76336091,8934.785761,1
165,33441.05107,27.87348619,5282.72856,1
350,37123.07964,19.9466845,5659.509278,1
150,58481.01216,40.83291823,5380.560596,0
698,52299.21808,18.30974563,7880.685807,1
1632,50307.94468,51.91293237,7207.941173,0
1959,48263.00343,28.54960456,7798.793463,1
367,40447.67296,22.49292385,1072.192659,0
1404,52234.07535,47.98450551,9255.842934,0
1167,68263.76624,42.64295351,4124.330404,0
875,66274.2081,36.37462344,10257.91839,0
1380,69478.39876,22.65633974,10229.40788,1
1270,60454.52565,41.05160496,7875.070926,0
1624,63637.28183,26.85198754,9955.225362,1
398,35195.46635,49.6584056,2836.988178,0
860,63032.62627,24.78843756,390.3358609,0
1283,59589.06429,20.60976412,4191.715856,0
903,48991.85368,18.6213071,7453.264268,1
1592,43489.82845,51.73379038,6501.041226,0
1619,67131.80269,58.06280852,2271.404537,0
1892,42994.68224,36.42561073,4453.824617,0
667,27521.04034,35.08659729,2699.851346,0
1842,57745.35888,36.72961032,5540.464047,0
1443,41978.7125,52.53010216,1603.924862,0
1829,41692.60518,62.12124981,1708.712503,0
113,68762.41666,20.99124336,2796.752303,0
1721,62096.28261,25.02343215,8034.747774,1
854,46839.06109,28.73335871,1498.200316,0
710,47542.8027,40.87333755,9448.209721,0
1281,62693.26958,22.52686485,5321.712558,0
637,31823.68106,30.98355705,2290.430342,0
304,28010.19093,55.36689966,3971.155479,0
1748,22547.96164,57.62641276,2957.295712,0
1729,58168.47407,27.47152114,2935.367657,0
273,37400.93377,50.10848668,1693.137378,0
1183,33489.03986,25.97104402,3581.655047,0
1327,66418.95631,62.64878626,9340.544462,0
835,65137.93776,42.13310957,10352.18177,0
1139,43434.77543,52.20588011,3672.109828,0
1268,24426.02987,34.69642326,823.835162,0
579,36594.80667,60.91256134,3492.334022,0
500,57179.40201,21.37312158,2991.967351,0
1701,24575.05989,36.69002906,1667.748767,0
138,26037.46364,24.78310779,3293.250879,1
1409,36727.746,58.18465417,7287.540764,0
1015,55931.65458,23.44133307,4053.519938,0
484,29174.24031,18.52862799,665.5770001,0
1977,30529.96329,47.60440226,6046.840845,0
737,63546.16476,44.41273214,6170.239116,0
533,49604.54421,51.94400881,7045.919202,0
1775,48211.58184,30.55734418,2606.124698,0
1225,21565.92154,44.1265854,4136.761126,0
1384,26643.80899,19.28962851,1413.783224,0
130,39441.44476,46.75389592,1034.758838,0
575,58147.79986,34.05864485,3951.189747,0
620,45936.5972,41.99401029,8525.231909,0
159,65632.60458,47.10576675,12498.04045,0
192,21648.26103,52.58703992,3558.527262,0
1171,45735.45569,52.82103724,2944.537354,0
1636,54718.85279,29.52485768,2883.284107,0
970,23066.96468,33.091353,1933.353568,0
1769,64398.14616,35.5975403,1674.905633,0
15,63061.96017,39.20155289,1850.369377,0
1325,42146.93762,23.72052181,7367.258247,1
1735,57341.43277,23.47849796,784.8948568,0
709,40334.61673,45.88654158,6808.869955,0
121,37369.38206,35.34194884,3783.601151,0
1540,36455.48471,35.26034072,2464.162321,0
756,32541.46153,34.40508616,780.8328568,0
166,55603.7868,43.83947279,1411.13008,0
832,32152.45974,57.48695513,3550.584889,0
1051,69456.56777,48.05355678,13190.36589,0
469,22089.83748,21.29670327,2584.022038,0
332,24698.66931,48.91255747,2427.650788,0
1437,37005.07185,58.89032024,1068.887398,0
1944,59792.50859,24.18749914,660.2414526,0
1784,65680.94802,62.77942662,8838.231305,0
840,62955.60829,29.54950978,207.5438178,0
742,34429.14674,39.7149896,2240.277404,0
606,33583.89108,62.13075546,1251.867366,0
898,40614.72205,20.93267159,2649.695356,0
1428,46089.14789,63.29653317,1618.218357,0
1213,68291.15365,46.79353807,9577.955143,0
421,30595.74801,40.91149463,3495.069881,0
1197,42955.6946,45.41622917,2962.825186,0
879,36680.18192,22.14626261,4849.333785,1
1264,25640.07888,22.6564796,3105.443021,1
1519,23763.06056,39.39309718,2950.314863,0
936,62887.76267,42.8418414,6849.484223,0
641,31091.2763,50.89554304,4071.083034,0
733,57405.51493,45.64443499,6914.75154,0
560,53741.37102,49.72943257,6513.150125,0
1149,30218.15123,48.02147268,5914.516662,0
1216,32348.45015,59.75238657,3229.820063,0
896,36840.60366,36.67458349,6557.940331,0
78,55467.15141,56.85133096,9226.902041,0
1460,67800.58133,28.94329698,5035.139378,0
1555,34113.11328,30.83356232,6360.154897,1
1319,48822.72096,60.94434946,599.347887,0
1598,33126.13272,50.96395425,4169.992872,0
341,52945.54779,54.63191519,6262.007945,0
1042,59256.55596,38.57894462,9812.978717,0
1472,43156.30527,27.84683467,2413.011907,0
2000,69436.57955,56.15261703,7378.833599,0
1932,29076.33771,41.2224627,286.2644342,0
346,50139.74001,30.26781235,7758.799823,1
1815,20647.88765,20.32164556,725.4568686,0
1453,20014.48947,43.2022035,2426.306223,0
393,24217.22876,23.51076748,2104.384323,0
923,56025.41973,29.39644446,4341.626699,0
1820,57240.75694,41.57139076,313.6279418,0
1442,66236.92716,35.91910784,2756.9723,0
374,38309.58566,55.4291345,3545.723971,0
1682,66209.14427,45.18819383,7134.656119,0
148,43891.35597,49.1538267,5792.906333,0
841,52956.24608,25.14710192,959.0972148,0
1278,63188.32853,51.14162945,3960.855647,0
1266,34476.70638,23.35098726,898.1339068,0
824,34222.18775,52.24667845,3582.151364,0
1156,46132.91405,26.90939873,3216.491255,0
1021,49517.72233,31.5493175,7337.950431,1
1407,25636.33357,55.7820572,1239.688258,0
1770,41089.51083,57.62741738,997.1841685,0
929,32423.80685,63.18998659,2961.952368,0
924,49369.70415,51.37341727,109.3796228,0
26,47451.63012,27.03174131,5361.282716,0
1884,22748.03304,26.94071725,108.6299113,0
1952,51650.27137,40.1050569,3743.003437,0
412,52934.59443,50.40298165,3248.627718,0
1560,68657.7893,35.76410817,2427.949887,0
99,53601.81244,20.24062127,9601.375482,1
1873,48430.99367,18.50809359,6069.649094,1
428,55601.27185,18.8429929,10533.45516,1
360,47904.34124,40.03927024,6183.514146,0
437,47533.92095,39.95519407,6637.770871,0
320,27789.51906,58.51913348,186.8280739,0
1424,46424.22123,59.20610592,4087.180707,0
164,58627.55488,33.11565325,1215.65256,0
1003,63166.99496,56.51003993,4058.789534,0
47,41896.9716,47.25073103,4892.209734,0
390,24987.93409,49.06510864,3946.898246,0
1006,30272.20362,19.13244649,1440.072549,0
674,36088.93861,41.71775901,6222.415273,0
64,32727.70073,34.47487101,1087.919364,0
1994,54421.41016,26.8219284,3273.631823,0
1854,38561.94404,45.87983104,4831.111171,0
529,22765.19092,20.58742742,540.6177247,0
1518,49064.28847,43.37234458,5636.35344,0
647,68694.84318,23.08141739,12731.89464,1
1510,34102.7912,42.05373123,1269.254575,0
1600,31936.94201,59.03712775,4087.995048,0
590,55441.35879,48.05859911,10768.74784,0
1434,28127.50945,41.48682721,3279.557824,0
1120,24904.62467,53.3197898,3376.907465,0
787,34247.15902,34.70098954,6458.790585,1
494,53283.25871,49.00469291,4065.218795,0
1422,56267.05082,43.12014146,8238.115021,0
48,44379.72965,50.08867129,1814.335082,0
1805,40262.59764,51.79885818,6535.85195,0
277,22767.2642,45.12328068,1205.786013,0
291,54925.51827,40.80560311,554.4883448,0
660,46082.07216,55.15846717,2921.235379,0
971,52603.87864,43.89546653,2043.089553,0
8,24500.14198,32.89754832,2971.00331,1
1053,68743.35318,56.38525158,2290.204289,0
1085,32921.84858,43.73305267,2553.212778,0
1039,60264.94065,54.72136343,2241.388144,0
726,39033.03271,59.67702219,5757.890479,0
937,51088.21078,52.08587159,9097.112036,0
1240,47688.25057,34.56708902,1377.018407,0
917,61660.40132,48.89875823,1684.526564,0
769,28386.25355,31.12533241,1718.943782,0
140,27089.12432,21.2076896,5029.488782,1
1661,50660.90425,52.16866404,7511.003494,0
1514,63144.45921,32.09867363,812.5725496,0
1586,45980.33434,31.94832367,5929.09803,1
89,53607.32693,27.5617124,2378.766173,0
1650,62219.03754,19.5239827,5831.521429,0
577,39045.49716,27.43322056,1165.492158,0
403,58079.1569,18.66302679,11540.04581,1
1361,52529.69877,18.81280424,9808.19094,1
834,53483.374,29.18999789,1459.668599,0
645,28182.52329,25.52961036,2285.956538,0
1078,58910.29177,31.01396195,3671.923094,0
711,55883.62286,27.37033802,974.5630674,0
109,21534.55122,44.31503802,228.335387,0
274,21605.72509,23.2381696,2828.308618,1
594,67984.04038,27.46528093,1642.969471,0
160,31847.85372,41.41633576,2913.769931,0
851,26934.19744,35.9790102,4113.299167,0
845,61323.0009,60.16601647,8699.946682,0
1450,36455.70151,38.47891862,3437.076895,0
770,68276.03076,34.51488127,4842.07796,0
1744,45215.01469,27.83884812,383.8501673,0
66,40622.19487,41.52718879,4949.902333,0
1052,65447.61161,39.63135194,3269.534327,0
458,20686.23909,33.28052356,3052.576691,1
1203,66008.39707,19.42742577,9189.611514,1
183,40543.91354,51.46087562,6507.850191,0
1645,34876.33293,53.41569725,3102.347059,0
1218,29279.74979,18.8130986,2291.988119,0
763,43940.9107,38.30598195,2855.379187,0
551,44832.56472,32.17826296,1256.253538,0
631,52986.00455,50.42376288,4928.607034,0
1392,31060.60626,53.27721306,3729.97465,0
1229,34505.80093,49.32442037,2151.696592,0
452,68460.68003,35.77560039,949.9566247,0
1344,43372.39761,55.1945837,474.5253267,0
573,22279.29977,58.90732761,3141.338536,0
386,20258.53866,29.11553162,2767.8373,1
1430,60846.66501,32.67339488,8974.492021,1
311,41310.40178,53.57694074,4481.162213,0
1034,34909.98223,25.56874133,2852.371795,0
1928,41183.82466,56.03236488,7606.993239,0
262,50514.46963,57.37965014,2003.65357,0
1479,68115.98033,37.29177117,7458.559482,0
1313,60856.83099,37.07050063,10238.4963,0
527,44619.11149,59.85248724,2474.977159,0
1778,33078.99598,36.32719969,6278.316279,0
1303,41581.88992,22.85122067,7895.112865,1
1879,24402.44017,52.02759737,101.2185381,0
1040,52981.5086,18.30621644,3759.937234,0
1671,54170.53261,37.44105072,1048.932372,0
539,60857.23505,37.39428701,10486.74435,0
411,44904.59764,44.20668666,4953.773599,0
1498,34070.604,27.29405159,1401.685061,0
800,49284.81941,51.93972912,493.589997,0
691,66539.9276,57.70555929,12129.08223,0
1425,29909.554,62.72826528,4495.278753,0
1223,46546.70455,60.7597447,254.8435786,0
232,37164.52158,47.29545476,1445.802189,0
73,33704.5085,33.18310623,5898.000893,1
1974,23678.37611,47.4664851,1779.814597,0
13,61050.34608,26.35504385,5893.264659,0
826,43069.65215,41.24003469,4091.561292,0
944,67501.69225,49.63745902,7589.75999,0
1383,63910.33466,56.63563264,8986.718948,0
1689,59458.70434,56.43017456,1513.327637,0
846,21243.9323,57.86806022,3438.979277,0
1943,49990.66011,45.54275512,1896.754994,0
526,57504.07174,55.71713443,8107.267645,0
972,20111.36326,53.49539456,1745.371922,0
623,43694.03444,49.51503554,5049.635509,0
230,65588.40342,22.91821226,7879.738136,1
1955,67754.10467,42.9807849,2989.950997,0
950,52349.87246,35.52249918,5181.848501,0
684,57746.58159,63.62530548,727.194665,0
163,40154.68857,60.5296832,6013.152874,0
288,64184.91579,46.44703643,1854.239613,0
347,69566.68435,52.96708771,9875.037183,0
955,20629.3473,28.30686155,3310.410118,1
1433,60912.79896,60.68736389,3870.333893,0
515,61528.27242,55.90302305,10897.90548,0
127,26157.77727,22.82693773,2295.811656,0
908,43388.20947,35.70435679,7007.154253,0
1666,48414.25154,21.95358986,2105.709505,0
1804,67048.893,55.05304129,10839.91376,0
1631,67064.01367,18.17604345,8945.289469,1
815,26267.2214,58.79376696,1136.117271,0
1492,49140.26986,43.64116195,8832.651707,0
593,50414.32032,56.19400321,2468.171999,0
1809,34569.30464,63.64065153,6254.527617,0
251,21512.74527,24.7795283,2453.376121,0
28,45727.45987,55.83992185,6376.822949,0
1749,57468.05944,62.265046,8452.955624,0
1520,51845.94256,43.41943507,8750.832088,0
361,58597.38325,53.28803374,2588.490266,0
1210,41349.12251,53.85620698,8083.232201,0
993,63114.49699,48.35108283,11890.75719,0
380,66339.78388,35.59190521,2350.891508,0
696,30415.10508,22.98363585,4362.083152,1
249,30950.29541,26.31019433,5043.148637,1
106,47634.54955,44.29487133,141.7038179,0
1726,34428.97264,27.3684103,6016.615091,1
1075,53768.22821,25.37750388,3696.953244,0
958,41430.85526,33.68956136,5719.278116,1
930,46608.36902,20.40499151,1521.868405,0
72,38564.93213,21.21649167,5604.16999,1
105,60844.09249,45.655205,12072.25576,0
118,63062.1421,26.58577848,56.16616439,0
670,23298.46675,48.65145986,1741.183919,0
686,57765.52116,43.88730905,5445.22266,0
1106,23508.23073,52.64034902,4622.841065,0
564,31210.84702,54.10490667,3853.088042,0
261,22199.61514,60.10481888,1498.390919,0
181,45227.48283,26.72316244,5521.507405,1
721,37616.71086,53.44466025,5732.240108,0
655,48305.42709,55.2125357,4833.47747,0
195,31769.24772,44.77438059,1148.221436,0
668,63914.22537,26.34974189,139.3145719,0
979,54422.97349,58.57139504,444.6137769,0
1455,66688.91312,48.08527027,9690.308798,0
1488,53934.81227,21.47434043,2085.817639,0
838,24994.7782,34.72335974,51.64026024,0
1445,24985.59066,50.1327548,2017.139948,0
1260,50064.34637,29.3425137,417.6331058,0
65,69078.60481,25.10752405,4076.583914,0
735,27952.94598,42.09749811,3965.251974,0
426,23519.86609,34.39370686,2368.381231,0
1607,42749.99032,56.41909458,4626.538637,0
1481,33227.28018,23.14898157,6470.410381,1
217,30515.37212,20.16187772,415.240435,0
1548,54739.16452,28.02186979,7218.968224,1
829,68100.73562,47.75294027,8124.59898,0
234,34615.54217,25.51438965,6476.760852,1
1621,66087.08847,51.14572202,11039.28872,0
178,50072.84763,33.01527275,8088.568019,1
1065,36973.08569,38.28030326,4144.448144,0
983,49804.41083,20.03986423,7235.194717,1
1802,67802.69446,49.03798708,13443.47318,0
122,43912.06274,23.82192118,7757.136789,1
51,35975.79493,35.70865177,6610.366179,0
1290,36965.74248,53.76235862,6333.391588,0
1679,38337.82947,55.50695263,5691.09349,0
103,62895.74977,49.92260372,2001.281514,0
1895,57802.4297,43.04172886,6796.590935,0
1341,40081.42056,43.11674328,770.7775496,0
1556,44666.01285,54.7025233,7548.444373,0
1573,64966.06564,28.37929369,11495.7311,1
493,54231.70279,21.27421064,10156.14231,1
1962,28991.42394,37.16515694,1249.347564,0
1839,39934.06749,31.60796663,184.7443024,0
330,44527.2589,42.09009228,4588.472286,0
915,47240.25312,55.00972136,4286.345614,0
459,21412.30861,26.38271039,2639.710126,1
224,65705.01082,50.92843185,1969.794134,0
716,62030.046,46.53578454,7572.567589,0
1997,69516.12757,23.16210447,3503.176156,0
1973,52389.36685,54.96931281,10398.82059,0
1861,40240.72756,26.95900532,7498.630447,1
186,64619.66462,26.04209269,9704.782409,1
1828,24112.49939,35.97133752,3285.499948,0
535,57590.28328,19.49710268,7676.310663,1
537,51121.65687,58.52718075,6471.628202,0
1960,38755.16271,56.35542661,4244.498033,0
1454,28630.00951,27.29153003,4406.995056,1
1759,23193.6046,41.93605652,548.5961163,0
1233,53284.11968,32.14321496,849.5451843,0
636,63585.36459,49.33992697,1594.972682,0
1123,23626.72679,34.29335345,2173.76769,0
448,69088.77742,53.93562663,11246.48815,0
1196,61156.93738,31.80242595,3250.006084,0
1615,27010.88377,36.60962245,2373.175255,0
900,68004.68622,41.53109727,2698.047781,0
1800,50112.4622,41.30463745,5067.032925,0
1703,67881.8805,53.26011154,10503.57125,0
1969,55068.66894,51.7573598,4852.766598,0
1724,26615.5243,53.35032216,3458.193614,0
1605,33261.64602,18.22962939,586.6510962,0
203,64718.66178,37.27649201,1485.079935,0
1716,57261.15139,40.23255914,2527.755923,0
1412,25285.26113,19.81954403,1027.577792,0
1008,30742.57971,26.44933684,5685.653641,1
240,38451.17771,63.42145549,3441.261416,0
1204,45840.20762,32.27027963,5299.239719,0
809,27427.78945,59.70451918,719.9466646,0
1144,66733.71025,52.97784361,5366.640793,0
334,48018.21146,50.20413902,6120.090021,0
538,22516.54035,55.51892667,4267.451902,0
1125,65569.78524,62.23215892,12494.26726,0
1340,51980.35954,35.41570329,6243.04503,0
1887,27153.66392,48.81803283,3177.517372,0
1880,21258.90278,54.22456338,706.6197387,0
327,38082.51952,45.51997724,4213.465259,0
1091,67420.59545,21.18529406,3668.994784,0
1417,20595.93458,45.47522442,1330.067638,0
3,57317.17006,63.10804949,8020.953296,0
1913,21424.09133,36.91843838,1795.223958,0
1552,64675.77948,30.51510922,4628.603003,0
1294,52593.51506,19.53498199,811.9078625,0
1836,35276.58799,28.57213319,6820.315404,1
111,36496.13393,19.51571649,165.5060901,0
1211,69132.46258,33.47118164,7621.410219,0
1988,49640.0047,20.54240863,5760.858734,0
563,25176.50201,53.54340881,3064.718488,0
1817,62662.25883,25.29886488,1965.921357,0
1335,56530.49727,45.54492831,5957.993317,0
450,58683.22632,24.8449593,271.7344685,0
364,40872.63977,54.94806156,5312.491706,0
619,29668.32072,38.6837404,2042.436463,0
22,32197.6207,52.42327992,4244.057136,0
1226,26078.21358,31.80688066,3665.880899,1
1807,46911.1971,23.43098081,4263.853588,0
1382,57457.85794,50.71466253,3608.805202,0
1946,29102.22172,27.1292334,1890.447478,0
1791,46666.63801,18.74557575,7677.823856,1
1314,45818.28325,48.45083936,8137.164403,0
1838,31568.14432,63.86398451,5067.410013,0
391,29672.56081,51.01980481,,0
978,58465.0497,20.12688854,,1
922,44179.3851,51.30649189,,0
1801,43265.90032,44.74331012,,0
52,57596.3541,29.2460566,,0
1985,64636.40219,60.886966,,0
622,53239.50071,63.51511514,,0
1855,54957.44967,59.50636724,,0
864,26617.03032,28.61650924,,0
1063,62247.87974,39.22965562,,0
202,38053.62313,26.20688032,,1
1265,55040.75817,52.71448411,,0
858,62988.82643,32.47461294,,0
639,63531.24599,19.32910789,,0
1614,58023.72377,42.75183866,,0
1312,45311.83184,26.928215,,0
155,60218.53153,32.47188772,,0
740,40997.79899,55.58120391,,0
1980,33702.53183,48.14840359,,0
1262,67471.1271,26.92335366,,0
1907,56689.4639,41.00340032,,0
1643,28198.09734,62.43771619,,0
1654,48445.11312,38.97956768,,0
32,23526.30256,52.67101229,,0
383,21437.61575,45.73140049,,0
175,39772.11873,43.72544781,,0
1255,44743.55163,53.05626193,,0
410,46104.59891,51.05635889,,0
4,42709.5342,45.75197235,,0
1921,64057.84479,59.85843482,,0
1910,56751.92851,59.20442489,,0
1835,63321.90927,19.48791488,,1
1129,69370.17764,52.3746293,,0
33,67252.90061,38.13190746,,0
85,30483.29553,33.65644124,,1
853,31527.3472,59.02264656,,0
1862,57513.81746,33.09201951,,1
237,34862.82129,54.96487331,,0
60,56577.72286,36.84780068,,0
245,27514.42796,21.8976978,,1
895,27356.80095,63.48787362,,0
883,33648.73899,60.97094456,,0
1438,56003.5734,18.25026519,,0
211,49589.15372,42.77525588,,0
1399,68565.3855,21.21090931,,0
775,27966.24445,53.70027324,,0
964,67687.18308,20.8043048,,1
1496,45898.51352,24.6631496,,1
621,55948.06772,40.30301538,,0
774,55932.39657,44.39262234,,0
1963,35108.55795,40.74341282,,0
1523,36132.32759,18.71333256,,0
108,63391.61597,34.73926766,,0
646,27334.56971,42.67119449,,0
62,37403.7954,47.9441217,,0
182,64901.89773,44.93881585,,0
729,58092.20489,41.81365235,,0
1066,54217.23678,26.62937737,,1
185,61167.77482,20.58363144,,1
1961,68131.6643,57.40525789,,0
1681,46308.64516,40.70646159,,0
746,35683.74495,44.49787917,,0
518,56960.67384,25.51799914,,0
1148,49255.45797,36.61814758,,0
457,24114.01226,52.33581555,,0
1630,42775.52551,39.22708316,,0
890,29468.85918,22.78963669,,1
712,29163.01588,43.95617132,,0
986,31763.3692,35.60251728,,0
1275,56830.27286,37.16311407,,0
1522,49240.7625,53.25457982,,0
1730,59579.60921,51.1302136,,0
634,38500.00065,53.93069108,,0
1007,55741.19569,52.62685289,,0
1870,55299.78724,62.19314775,,0
1750,25534.67352,37.87175619,,0
1126,20617.26101,46.51750698,,0
283,37683.20049,55.58721086,7414.552853,0
1345,33084.16985,59.02910226,5762.469958,0
614,49352.27422,57.54215563,3362.774486,0
436,29621.27488,32.45542329,5575.253691,1
543,20598.92656,35.77115432,3872.402468,0
1315,20904.55548,41.0178787,2606.023776,0
1916,48015.55474,28.2417962,54.00824238,0
946,63558.86409,36.35685466,9282.927735,0
392,23241.59989,40.84775603,457.1966172,0
1458,64065.68286,43.28767314,771.7174942,0
1923,40506.94401,52.24151412,5961.531816,0
1860,60729.94924,40.77350178,5006.850087,0
954,48083.31155,39.15730598,9193.095264,0
752,38035.95133,60.65521047,4298.705028,0
600,63402.00468,47.22342889,7530.767633,0
945,66255.02953,28.96002495,7475.212282,0
1558,21683.19372,46.02739322,339.5922689,0
1848,55145.78501,57.88245864,8968.678877,0
516,31196.49177,47.17878489,987.2615366,0
891,56839.4019,36.55239093,9004.801714,0
1516,28873.16732,62.23474707,992.5777177,0
1808,57359.55243,34.79526286,10011.41068,1
1740,53289.06797,32.30020689,7395.513416,1
1652,46166.16313,25.99612062,901.7531177,0
1379,69755.32016,44.54368228,13766.05124,0
1577,50565.33709,62.65586538,693.1964169,0
977,45214.10922,18.2999804,1779.727735,0
1176,54953.97966,44.69223602,365.6461852,0
95,42095.4222,55.36618805,1183.704568,0
1803,55408.70595,43.32280682,10300.28125,0
